Time,7Li,24Mg,43Ca,66Zn,85Rb,86Sr,88Sr,111Cd,137Ba,138Ba,208Pb
334.66275,1200.057603,5401.166652,405307.6546,7001.960549,200.0016,115127.7456,1201085.926,0,200.0016,0,0
334.83289,200.0016,9003.241167,373085.8544,6601.74286,200.0016,289307.3401,657926.1771,0,0,0,0
335.0031,200.0016,8002.560819,382566.0353,6001.440346,0,65973.64263,968068.7529,0,200.0016,600.0144003,0
335.17332,0,10004.0016,367112.8573,23622.29945,200.0016,63159.16109,503750.0714,0,0,1000.040002,0
335.34352,600.0144003,9003.241167,312867.0366,8602.959418,200.0016,90728.07271,1195126.449,0,200.0016,1000.040002,0
335.51375,0,4000.640102,467584.858,10604.49631,200.0016,85894.1014,1079654.442,0,0,200.0016,0
335.68404,400.0064001,7402.191049,393291.2956,7402.191049,200.0016,88310.85421,1558816.517,0,0,200.0016,200.0016
335.85417,200.0016,11605.3849,281535.1757,8602.959418,0,107258.2071,836791.4721,0,0,200.0016,0
336.02441,200.0016,6601.74286,298112.9632,9203.386846,0,89922.28146,1178112.402,0,0,600.0144003,0
336.19463,800.0256008,11004.84213,290947.0549,9203.386846,200.0016,140990.6757,653023.3627,0,0,200.0016,0
336.36483,0,5201.081825,436697.2178,7001.960549,0,102216.2245,527917.3304,0,400.0064001,200.0016,0
336.53505,200.0016,7001.960549,359926.9527,5601.254681,0,74219.69028,657867.7286,0,200.0016,200.0016,0
336.70533,200.0016,7402.191049,328870.0487,9003.241167,0,117752.0215,516869.7129,0,0,600.0144003,0
336.87548,800.0256008,11205.01985,307537.192,7402.191049,0,69995.42723,794126.3559,0,0,200.0016,0
337.04569,200.0016,11205.01985,455137.865,5601.254681,0,77237.89271,605309.517,0,200.0016,200.0016,0
337.2159,200.0016,9803.843106,769865.96,7602.311103,200.0016,72409.11753,725881.4716,0,0,200.0016,0
337.38611,0,6601.74286,424694.0901,9403.535729,0,98385.67183,1032066.427,0,0,0,0
337.55633,400.0064001,5401.166652,311636.8732,14007.84439,200.0016,124820.1063,795108.422,0,200.0016,800.0256008,0
337.72669,400.0064001,11805.57223,430280.3434,8202.690482,0,79049.16296,1872241.024,0,0,400.0064001,0
337.8969,400.0064001,8202.690482,735074.0885,5601.254681,0,77237.89271,680850.7141,0,200.0016,800.0256008,0
338.06712,200.0016,11605.3849,311636.8732,8202.690482,200.0016,76634.1941,902441.046,0,200.0016,400.0064001,0
338.23733,0,7001.960549,286854.0726,9403.535729,0,86699.63393,690351.1152,0,0,1400.078404,200.0016
338.40763,200.0016,9803.843106,299341.8123,7602.311103,0,106854.7739,1652351.579,0,0,1600.102407,0
338.57785,200.0016,6001.440346,390609.1309,7202.074197,0,58737.68112,1076372.51,0,0,200.0016,0
338.74798,0,13407.18625,533886.31,6801.850103,0,85289.98595,631982.1519,0,0,600.0144003,0
338.91819,0,9803.843106,469868.1272,5601.254681,0,88512.27129,994443.4278,0,400.0064001,3000.360043,0
339.08841,600.0144003,8202.690482,328048.8892,8803.098691,0,120982.6525,1146934.048,0,0,1200.057603,0
339.25879,0,6401.63882,326611.9882,10004.0016,0,115935.1567,1304466.785,0,0,4800.921777,0
339.429,200.0016,10204.1633,395561.2622,9003.241167,0,78646.63585,763209.3127,0,0,400.0064001,0
339.59922,0,5201.081825,324764.7836,5801.345912,0,88713.69161,2512217.768,0,400.0064001,1000.040002,0
339.76944,600.0144003,12406.15345,444153.1372,11405.20077,200.0016,85692.72635,817058.2598,0,200.0016,1400.078404,0
339.93963,0,8803.098691,360731.0383,6201.537981,200.0016,122396.3148,734143.65,0,0,1000.040002,0
340.10985,0,6401.63882,312456.9688,3600.518475,400.0064001,117550.1346,1073090.578,0,0,0,0
340.28015,0,7001.960549,298522.5663,5401.166652,200.0016,97377.82596,796173.0861,0,400.0064001,1000.040002,200.0016
340.45029,0,7802.43436,579267.0119,5201.081825,0,87706.62235,664490.0411,0,200.0016,800.0256008,0
340.62043,200.0016,8602.959418,462604.6004,4000.640102,0,90526.62005,1215854.62,0,400.0064001,1400.078404,0
340.79057,0,6001.440346,323533.4635,9603.687816,0,118559.6013,1023016.838,0,600.0144003,2000.160013,0
340.96078,200.0016,5801.345912,401134.7195,3600.518475,200.0016,98385.67183,1050117.053,0,400.0064001,1800.129609,0
341.131,400.0064001,19415.06609,277445.2389,14608.53138,0,86296.8612,708527.0042,0,0,400.0064001,0
341.30122,800.0256008,7001.960549,289105.0489,3400.462463,0,67180.04251,746016.5763,0,600.0144003,3000.360043,0
341.47158,800.0256008,6401.63882,305078.0206,4000.640102,0,97377.82596,529585.7263,0,200.0016,600.0144003,200.0016
341.64181,0,7802.43436,369996.022,6201.537981,200.0016,178262.0956,753018.2537,0,200.0016,1400.078404,0
341.812,0,5001.0002,322097.0748,5001.0002,0,85692.72635,809169.0686,0,400.0064001,1600.102407,0
341.98214,0,7802.43436,303438.8386,4000.640102,0,93145.75705,1215854.62,0,400.0064001,600.0144003,0
342.15243,200.0016,5201.081825,342632.3899,4800.921777,0,84685.8996,1181394.334,0,0,200.0016,0
342.32272,800.0256008,5401.166652,633723.8543,3000.360043,0,108670.3252,812176.982,0,600.0144003,2200.193617,0
342.49287,600.0144003,9603.687816,506039.8302,4600.846556,0,64566.32285,915557.8406,0,0,800.0256008,0
342.66309,200.0016,6201.537981,309381.8842,5601.254681,0,87303.81728,654497.5413,0,0,800.0256008,200.0016
342.8333,200.0016,9603.687816,331128.5119,3800.577688,0,95966.97772,701972.2665,0,200.0016,1200.057603,0
343.00352,200.0016,5801.345912,316148.0569,6601.74286,0,62958.15087,560072.3043,0,200.0016,400.0064001,0
343.17373,200.0016,7202.074197,275400.7668,2400.230422,200.0016,120578.7781,529168.6069,0,200.0016,400.0064001,0
343.34402,200.0016,4200.705719,314712.5059,5801.345912,400.0064001,66777.89632,470283.3111,0,200.0016,400.0064001,0
343.51425,0,8602.959418,348799.4809,5401.166652,200.0016,63561.19118,1117396.66,0,0,800.0256008,0
343.68439,400.0064001,7202.074197,270904.0919,5201.081825,400.0064001,55322.15131,1064885.748,0,0,800.0256008,0
343.8546,400.0064001,7202.074197,247628.7427,5401.166652,200.0016,157992.191,541061.8543,0,400.0064001,400.0064001,0
344.02481,600.0144003,4600.846556,531045.7516,3000.360043,0,79451.703,372055.8266,0,200.0016,1000.040002,0
344.19501,200.0016,6001.440346,1340150.114,3000.360043,200.0016,59340.51835,511870.1629,0,0,1200.057603,0
344.36531,600.0144003,6001.440346,300161.1114,1600.102407,200.0016,48895.44391,514994.6521,0,200.0016,1000.040002,0
344.53554,200.0016,7202.074197,559602.0411,2800.313635,0,73414.959,728487.7155,0,200.0016,600.0144003,0
344.70567,600.0144003,14408.29918,471528.9438,4800.921777,0,139574.92,734567.4946,0,600.0144003,800.0256008,0
344.87588,200.0016,4200.705719,322917.8484,3600.518475,0,42873.39926,450162.4738,0,400.0064001,1000.040002,0
345.0461,200.0016,4400.774536,579267.0119,2600.270428,0,61149.20406,743256.4096,0,0,800.0256008,0
345.21631,0,25626.24127,357232.6942,5001.0002,0,51505.89612,982837.447,0,0,400.0064001,0
345.3866,200.0016,6201.537981,252525.2525,3400.462463,0,110082.6021,454308.4981,0,200.0016,2200.193617,0
345.55682,600.0144003,7402.191049,1263002.921,4000.640102,200.0016,77841.62039,830227.6081,0,400.0064001,800.0256008,0
345.72699,200.0016,7802.43436,402786.5841,2800.313635,0,80256.82183,434005.8763,0,0,2000.160013,0
345.89717,600.0144003,8402.823349,394735.7729,3400.462463,400.0064001,63762.21106,538139.6793,0,200.0016,400.0064001,200.0016
346.06741,200.0016,4800.921777,214423.4571,1000.040002,0,103022.8056,614124.2428,0,0,400.0064001,0
346.23761,200.0016,5201.081825,285626.4362,4800.921777,0,143822.6656,707469.5624,0,0,1200.057603,200.0016
346.40789,200.0016,6001.440346,338728.1175,4000.640102,0,65772.58727,1360259.629,0,0,1200.057603,0
346.57813,0,6801.850103,323123.0501,7202.074197,0,59340.51835,518745.0494,0,0,200.0016,0
346.74826,200.0016,10204.1633,715931.5339,2800.313635,400.0064001,88512.27129,1297902.921,0,200.0016,800.0256008,0
346.91847,400.0064001,12806.55696,390196.5404,3400.462463,200.0016,60345.31151,697111.2335,0,200.0016,1000.040002,0
347.08868,200.0016,7402.191049,452201.0466,2600.270428,0,84081.84234,1276570.363,0,0,0,0
347.25888,200.0016,7602.311103,294427.1318,4000.640102,0,84887.25848,448918.9299,0,600.0144003,400.0064001,0
347.42918,200.0016,6001.440346,277240.7768,3000.360043,0,62355.13959,1089500.238,0,0,1000.040002,200.0016
347.5994,400.0064001,7001.960549,362171.8135,2600.270428,0,51907.55245,561326.7351,0,0,400.0064001,0
347.76954,200.0016,5801.345912,470283.3111,3400.462463,0,50501.81165,578482.9709,0,0,400.0064001,0
347.93991,200.0016,10404.3282,296474.6833,1800.129609,0,56728.43317,587698.2535,0,0,1000.040002,0
348.11014,200.0016,4800.921777,353529.617,2000.160013,0,64164.26051,958222.9569,0,200.0016,400.0064001,0
348.28042,800.0256008,6601.74286,351884.152,3600.518475,0,69593.1907,841714.3702,0,200.0016,600.0144003,0
348.45056,0,4200.705719,700282.2171,2000.160013,400.0064001,60948.22609,412495.6291,0,200.0016,400.0064001,200.0016
348.62079,200.0016,7001.960549,381535.2377,1800.129609,0,61752.15732,612864.6247,0,200.0016,800.0256008,0
348.791,200.0016,4200.705719,336057.4662,1800.129609,200.0016,91533.91572,496675.2335,0,0,1600.102407,0
348.96121,0,7402.191049,410842.5016,3600.518475,0,76030.52455,734567.4946,0,0,600.0144003,0
349.13143,0,5201.081825,924160.3465,1600.102407,200.0016,60345.31151,826945.6761,0,200.0016,400.0064001,0
349.30172,0,5801.345912,362995.1871,1800.129609,400.0064001,54719.5074,345921.1316,0,200.0016,400.0064001,0
349.47186,400.0064001,5801.345912,316353.1489,1400.078404,0,47088.52643,559863.2445,0,0,1600.102407,0
349.64209,600.0144003,7001.960549,497507.3637,1600.102407,0,47289.28216,529930.8283,0,0,400.0064001,0
349.81229,400.0064001,6801.850103,270291.0329,2800.313635,0,71805.65139,687183.5339,0,0,1400.078404,0
349.98251,400.0064001,5601.254681,367936.5517,2200.193617,0,62355.13959,418076.5226,0,0,1000.040002,0
350.15272,800.0256008,7001.960549,331949.8711,2000.160013,0,79049.16296,412908.9445,0,200.0016,600.0144003,0
350.32299,0,8002.560819,422832.551,1600.102407,0,60345.31151,710437.0894,0,400.0064001,600.0144003,0
350.49315,200.0016,4800.921777,300365.9445,2000.160013,600.0144003,61752.15732,583089.7823,0,200.0016,600.0144003,0
350.66337,0,4600.846556,289309.703,600.0144003,0,60345.31151,597210.4347,0,0,600.0144003,0
350.83359,600.0144003,3400.462463,483967.5379,1600.102407,0,159004.911,1220777.518,0,0,200.0016,0
351.0038,600.0144003,3800.577688,317994.0047,2200.193617,0,99595.19373,712546.0769,0,200.0016,200.0016,0
351.174,400.0064001,6401.63882,372055.8266,1400.078404,0,65772.58727,454101.1648,0,0,800.0256008,0
351.3443,0,5001.0002,1095094.324,2800.313635,600.0144003,56929.34347,472359.4333,0,0,200.0016,0
351.51452,200.0016,4200.705719,330512.5275,1600.102407,0,59340.51835,729694.1254,0,0,600.0144003,0
351.68466,400.0064001,4600.846556,298112.9632,4800.921777,200.0016,67984.37362,881097.5544,0,0,0,0
351.85486,200.0016,5801.345912,278263.1204,1600.102407,400.0064001,79652.97786,646439.415,0,400.0064001,200.0016,200.0016
352.02509,0,6601.74286,478589.8314,1600.102407,200.0016,73012.61273,475681.9331,0,0,0,0
352.19547,0,5601.254681,347977.0286,2200.193617,200.0016,90929.52861,516661.3592,0,200.0016,600.0144003,0
352.36569,0,3400.462463,413528.943,7602.311103,600.0144003,67381.12045,686338.9775,0,0,2000.160013,0
352.53591,200.0016,3000.360043,311431.8576,1600.102407,0,104636.1234,601533.6343,0,0,0,0
352.70612,800.0256008,6201.537981,330512.5275,2800.313635,200.0016,179276.4483,540435.6177,0,0,800.0256008,0
352.87633,200.0016,8402.823349,464471.9687,5001.0002,0,47891.56868,399070.1908,0,0,800.0256008,0
353.04654,200.0016,7802.43436,583805.0821,2600.270428,400.0064001,136339.5055,506248.0105,0,200.0016,200.0016,0
353.21684,0,4400.774536,230098.4983,6801.850103,0,49698.60203,656285.2111,0,0,200.0016,200.0016
353.38698,0,3200.409652,340988.3391,4600.846556,0,58536.74183,755140.7261,0,200.0016,200.0016,0
353.55719,600.0144003,5201.081825,536887.5233,3000.360043,0,97780.9546,748179.3076,0,0,200.0016,0
353.72741,0,5201.081825,375352.2099,3800.577688,0,70196.55034,433591.8743,0,0,400.0064001,0
353.89761,600.0144003,4200.705719,444981.8425,5401.166652,0,60948.22609,616853.8405,0,200.0016,0,0
354.06785,0,7402.191049,270086.6865,4200.705719,0,75426.88407,594823.7029,0,0,800.0256008,0
354.23814,200.0016,6001.440346,249056.6952,2800.313635,200.0016,84081.84234,565718.2126,0,0,600.0144003,0
354.40828,600.0144003,6201.537981,373291.87,4400.774536,200.0016,136946.0823,1358618.663,0,0,1000.040002,200.0016
354.57851,200.0016,8402.823349,1231236.43,3400.462463,0,88512.27129,550459.0906,0,0,400.0064001,0
354.74873,200.0016,8602.959418,280717.0825,4600.846556,0,89720.84173,549205.7263,0,200.0016,600.0144003,0
354.91893,400.0064001,7202.074197,435454.9894,3200.409652,0,58134.87291,1273288.431,0,0,600.0144003,0
355.08915,600.0144003,5401.166652,299546.6321,6201.537981,0,93951.75537,691195.9354,0,200.0016,600.0144003,0
355.25944,600.0144003,9203.386846,260690.3241,9203.386846,0,183740.5712,709373.0204,0,0,600.0144003,200.0016
355.42959,400.0064001,14608.53138,434833.9207,5401.166652,400.0064001,79451.703,715931.5339,0,0,600.0144003,0
355.59981,0,6601.74286,359702.0134,5801.345912,400.0064001,68989.86009,503750.0714,0,200.0016,600.0144003,0
355.77003,600.0144003,5001.0002,389990.2502,2600.270428,200.0016,85894.1014,572831.4239,0,0,600.0144003,0
355.94024,600.0144003,4800.921777,274787.4896,3800.577688,0,68788.75635,591260.4822,0,0,600.0144003,0
356.11046,400.0064001,4000.640102,345304.4275,4200.705719,0,64767.35886,820381.812,0,0,1600.102407,0
356.28074,600.0144003,6401.63882,435869.0521,4000.640102,400.0064001,77036.65661,669459.5039,0,200.0016,0,0
356.45087,0,10204.1633,530420.006,2200.193617,400.0064001,67582.20162,514161.3801,0,400.0064001,1000.040002,0
356.62109,0,8002.560819,896931.9254,4000.640102,200.0016,90728.07271,820257.9547,0,200.0016,0,0
356.79131,200.0016,3200.409652,304873.1112,3400.462463,200.0016,63360.17452,761510.2428,0,0,0,0
356.9615,600.0144003,4000.640102,512703.2852,2400.230422,0,128052.5558,757263.5483,0,200.0016,0,0
357.13171,200.0016,23021.17949,319429.928,4800.921777,200.0016,185161.3059,3436081.632,0,200.0016,0,0
357.302,0,5401.166652,416009.2392,4200.705719,0,95362.37703,647759.8221,0,200.0016,600.0144003,0
357.47214,400.0064001,7202.074197,565652.8014,11405.20077,600.0144003,60345.31151,1424257.304,0,200.0016,800.0256008,0
357.64236,0,6601.74286,319840.2217,3600.518475,0,95765.44092,853201.1322,0,0,0,0
357.81257,200.0016,6001.440346,266409.0167,4200.705719,200.0016,63360.17452,508746.439,0,0,1600.102407,0
357.9828,0,5601.254681,276627.4104,7001.960549,0,71202.21429,739974.4776,0,200.0016,400.0064001,0
358.15302,200.0016,10404.3282,1966403.801,6401.63882,0,83075.14488,699858.548,0,0,200.0016,0
358.32331,200.0016,10804.66762,563626.8447,4400.774536,200.0016,74622.0753,823663.7441,0,200.0016,0,0
358.49346,200.0016,8202.690482,580779.702,2600.270428,0,68989.86009,904071.0786,0,0,1800.129609,0
358.66369,0,4800.921777,244977.2593,5401.166652,400.0064001,71202.21429,567600.7363,0,200.0016,200.0016,0
358.83389,200.0016,8402.823349,204661.8543,3200.409652,0,108872.0693,1274929.397,0,0,1600.102407,0
359.00411,600.0144003,5801.345912,465815.2572,5201.081825,0,68587.65583,643550.5445,0,0,1600.102407,0
359.17432,0,4800.921777,293403.4804,3200.409652,0,68587.65583,586441.2331,0,0,600.0144003,0
359.34458,200.0016,7602.311103,379886.1357,3000.360043,200.0016,108872.0693,618533.882,0,0,1400.078404,0
359.51474,200.0016,8602.959418,301390.1596,2400.230422,0,93750.25094,1880445.854,0,1000.040002,1000.040002,0
359.68495,200.0016,5401.166652,300570.7809,3800.577688,200.0016,62958.15087,984478.413,0,200.0016,1200.057603,0
359.85515,600.0144003,5801.345912,553593.0396,4600.846556,0,67783.28601,557981.86,0,400.0064001,600.0144003,0
360.02537,600.0144003,5001.0002,576241.6318,9203.386846,200.0016,83880.49638,609296.3795,0,200.0016,1400.078404,0
360.19557,400.0064001,8803.098691,1033074.031,8602.959418,200.0016,85894.1014,599436.4028,400.0064001,600.0144003,1400.078404,0
360.36587,1000.040002,6601.74286,275400.7668,2800.313635,400.0064001,62757.14389,739974.4776,0,400.0064001,600.0144003,0
360.53608,200.0016,6401.63882,259056.8874,4200.705719,0,72610.27937,638234.585,0,0,200.0016,0
360.70622,200.0016,6201.537981,545987.8305,4000.640102,0,47891.56868,426555.9018,0,0,1400.078404,0
360.87642,400.0064001,5601.254681,319635.0732,2400.230422,0,52309.22165,890943.3505,0,400.0064001,600.0144003,0
361.04664,600.0144003,11405.20077,408363.2136,3600.518475,0,54317.76091,571994.3701,0,200.0016,1400.078404,0
361.21686,600.0144003,6801.850103,359496.2184,2800.313635,400.0064001,81464.59701,484823.278,0,400.0064001,1400.078404,0
361.38715,0,9203.386846,368966.2451,4200.705719,200.0016,58536.74183,587069.7278,0,200.0016,400.0064001,0
361.55738,0,9003.241167,389990.2502,3200.409652,200.0016,71805.65139,605099.7165,0,200.0016,600.0144003,0
361.72752,0,8202.690482,598931.9828,4800.921777,0,77640.3746,400721.7869,0,0,1200.057603,0
361.89773,200.0016,7802.43436,317173.5502,3400.462463,0,59742.42594,620634.2439,0,400.0064001,2200.193617,0
362.06796,200.0016,8602.959418,286854.0726,2400.230422,200.0016,72409.11753,650075.5138,0,0,2600.270428,0
362.23817,200.0016,8202.690482,417042.8389,5001.0002,0,55121.26679,731389.001,0,0,1000.040002,0
362.40844,200.0016,6601.74286,402786.5841,3400.462463,0,82269.84509,371437.8501,0,200.0016,600.0144003,0
362.57867,400.0064001,9003.241167,487109.6394,2800.313635,0,61752.15732,318404.2519,0,400.0064001,200.0016,0
362.74881,400.0064001,8402.823349,376588.5744,2200.193617,0,60747.25134,388546.3128,0,200.0016,0,0
362.91904,200.0016,8803.098691,1261490.231,1800.129609,0,58938.62364,1150215.98,0,0,1000.040002,0
363.08925,600.0144003,7001.960549,352912.5426,1000.040002,0,60747.25134,431315.1042,0,200.0016,800.0256008,0
363.25945,400.0064001,7202.074197,341810.3378,3000.360043,400.0064001,79451.703,456589.3872,0,0,2200.193617,0
363.42973,400.0064001,7602.311103,356615.4395,4200.705719,400.0064001,53313.45102,372261.8255,0,0,400.0064001,0
363.59995,400.0064001,9803.843106,419110.2905,1600.102407,200.0016,42873.39926,425728.3963,0,200.0016,1000.040002,0
363.77009,200.0016,11805.57223,391640.6656,2400.230422,0,60144.34643,566764.0249,0,200.0016,1400.078404,0
363.94031,0,10804.66762,369790.0599,3600.518475,400.0064001,211580.2649,457004.1383,0,200.0016,3800.577688,0
364.11053,400.0064001,17612.39913,313072.0754,1400.078404,0,87505.2182,549623.5007,0,400.0064001,2000.160013,0
364.28073,200.0016,7602.311103,339960.9156,1800.129609,0,52510.06109,425728.3963,0,0,2400.230422,0
364.45103,0,5401.166652,294017.6613,1600.102407,0,47891.56868,588536.3357,0,400.0064001,1000.040002,0
364.62126,200.0016,9003.241167,562627.4212,2000.160013,200.0016,71001.07504,488980.6039,0,0,1400.078404,0
364.7914,400.0064001,4600.846556,910546.136,2200.193617,0,56929.34347,552757.2447,0,200.0016,800.0256008,0
364.96159,200.0016,7402.191049,237229.9616,1600.102407,0,112705.8237,428004.1661,0,200.0016,1400.078404,0
365.13181,0,7402.191049,241510.7751,2400.230422,200.0016,118963.4107,581204.9771,0,400.0064001,200.0016,200.0016
365.30201,400.0064001,4800.921777,325175.2502,3000.360043,400.0064001,44278.28401,429245.6669,0,0,1400.078404,0
365.47224,200.0016,7602.311103,420764.4939,2000.160013,200.0016,113109.4449,381329.0882,0,0,800.0256008,0
365.64254,400.0064001,8002.560819,344893.3081,600.0144003,0,63360.17452,536678.8426,0,0,1600.102407,0
365.81268,400.0064001,3200.409652,355586.7486,400.0064001,0,94153.26304,409602.7971,0,600.0144003,1200.057603,0
365.98293,200.0016,7602.311103,278672.081,2800.313635,0,44077.57653,966427.7869,0,600.0144003,800.0256008,200.0016
366.15313,200.0016,6601.74286,374528.0338,3200.409652,0,69593.1907,392465.9538,0,200.0016,2600.270428,200.0016
366.32332,400.0064001,4400.774536,374115.9658,2000.160013,0,118559.6013,423039.3752,0,400.0064001,1000.040002,0
366.49355,400.0064001,8002.560819,266000.4528,800.0256008,0,57331.17373,536261.4913,0,0,1000.040002,0
366.66384,0,7202.074197,405264.7838,1600.102407,0,49497.80767,688450.4727,0,400.0064001,1800.129609,200.0016
366.83398,400.0064001,5001.0002,316353.1489,1200.057603,200.0016,67783.28601,441318.6638,0,800.0256008,1600.102407,200.0016
367.00419,800.0256008,5401.166652,368142.4837,1600.102407,0,51305.07279,413735.6158,0,200.0016,600.0144003,0
367.1744,0,7001.960549,366495.1215,1200.057603,0,43676.17124,950018.1268,0,800.0256008,2600.270428,200.0016
367.34462,400.0064001,4000.640102,368966.2451,1200.057603,200.0016,38860.3112,497091.2918,0,400.0064001,1000.040002,0
367.51484,600.0144003,5201.081825,279899.0422,3400.462463,0,60144.34643,549414.6118,0,600.0144003,1600.102407,0
367.68512,200.0016,3600.518475,881805.0247,2400.230422,200.0016,95765.44092,548370.2184,0,0,1000.040002,0
367.85528,200.0016,3400.462463,277036.318,1200.057603,0,58536.74183,303643.7247,0,600.0144003,1800.129609,0
368.02549,200.0016,9603.687816,361348.4933,1000.040002,0,57130.25699,541061.8543,0,200.0016,7802.43436,0
368.1957,200.0016,5401.166652,346537.8657,1800.129609,200.0016,58737.68112,412908.9445,0,400.0064001,1200.057603,0
368.36606,400.0064001,5201.081825,308971.9293,1200.057603,200.0016,102216.2245,546490.5253,0,400.0064001,3200.409652,0
368.53637,400.0064001,7202.074197,312251.9399,2200.193617,400.0064001,66576.82806,922121.7047,0,200.0016,600.0144003,0
368.70651,800.0256008,4000.640102,1636637.367,1200.057603,0,46887.77391,278672.081,0,200.0016,1400.078404,0
368.87673,200.0016,4400.774536,437074.1459,1400.078404,400.0064001,63762.21106,467169.7621,0,200.0016,2400.230422,0
369.04695,0,6601.74286,346537.8657,1600.102407,200.0016,48293.10911,505415.3098,0,400.0064001,1600.102407,0
369.21714,400.0064001,5601.254681,493043.6783,1000.040002,0,64164.26051,492931.32,0,400.0064001,2400.230422,0
369.38752,0,3000.360043,437074.1459,1800.129609,200.0016,106653.0622,897507.2145,0,800.0256008,3000.360043,0
369.55774,0,5801.345912,319019.6476,800.0256008,200.0016,73414.959,458870.6852,0,0,4800.921777,0
369.72795,400.0064001,5801.345912,373541.1632,1400.078404,0,82672.48852,451198.8533,0,600.0144003,1000.040002,0
369.89815,200.0016,6201.537981,571703.5616,1400.078404,0,59742.42594,486278.1878,0,800.0256008,3800.577688,0
370.06838,600.0144003,5801.345912,214220.0132,1000.040002,0,50702.62211,570948.1298,0,0,6801.850103,0
370.23867,400.0064001,5001.0002,462789.877,2200.193617,0,47490.04112,453479.1852,0,400.0064001,600.0144003,0
370.4088,0,6201.537981,437111.3209,1600.102407,0,73616.13698,779786.9971,0,0,2000.160013,0
370.57902,200.0016,2400.230422,327227.783,1200.057603,0,54317.76091,370819.9037,0,400.0064001,1800.129609,0
370.74923,200.0016,4400.774536,270904.0919,800.0256008,200.0016,57331.17373,705514.1914,0,0,2200.193617,0
370.91944,400.0064001,5801.345912,394529.4089,3000.360043,0,54920.38548,935249.4327,0,400.0064001,2000.160013,0
371.08967,200.0016,1600.102407,370613.9283,1400.078404,200.0016,176436.4668,503333.7958,0,800.0256008,1400.078404,0
371.25995,200.0016,5601.254681,344276.6541,2000.160013,200.0016,76432.96769,1107550.864,0,200.0016,600.0144003,0
371.43009,0,4600.846556,366289.2163,2200.193617,200.0016,57331.17373,472567.0642,0,200.0016,800.0256008,0
371.60033,800.0256008,7402.191049,992231.3994,1000.040002,200.0016,57331.17373,650917.6872,0,200.0016,1400.078404,0
371.77054,0,7202.074197,347565.8226,2200.193617,200.0016,73817.31818,650496.5936,0,400.0064001,3000.360043,0
371.94089,0,8803.098691,297293.7967,2600.270428,200.0016,70196.55034,989401.3111,0,600.0144003,2000.160013,0
372.11097,600.0144003,5001.0002,361965.9784,3800.577688,200.0016,70598.80624,697309.3613,0,0,2600.270428,0
372.28124,600.0144003,4800.921777,349416.355,2600.270428,400.0064001,162448.7693,529168.6069,0,600.0144003,1000.040002,0
372.45141,200.0016,4600.846556,443324.4858,3000.360043,0,55924.82421,479628.5274,0,0,2000.160013,0
372.62161,0,6401.63882,346537.8657,3600.518475,0,76030.52455,595871.8978,0,0,6201.537981,0
372.79182,600.0144003,4200.705719,1002820.23,2400.230422,0,88915.11517,674335.8372,0,400.0064001,3600.518475,0
372.96203,0,6201.537981,372055.8266,1400.078404,200.0016,78244.12166,904071.0786,0,600.0144003,2000.160013,0
373.13224,800.0256008,6401.63882,359907.8117,1800.129609,800.0256008,73616.13698,1407847.644,0,400.0064001,1200.057603,0
373.30255,200.0016,4000.640102,378031.152,2600.270428,0,51305.07279,508746.439,0,600.0144003,1600.102407,400.0064001
373.47269,0,6401.63882,476720.392,2400.230422,400.0064001,74219.69028,841714.3702,0,200.0016,600.0144003,0
373.64291,400.0064001,7602.311103,414383.795,3400.462463,0,91533.91572,689083.9889,0,200.0016,1200.057603,0
